"Sample1","Sample2","Distance","Study1","Study2"
504138,504175,0.095449169874279,"SDY112","SDY112"
504139,504175,0.0907378880140325,"SDY112","SDY112"
504140,504175,0.0878496201184877,"SDY112","SDY112"
504141,504175,0.0934562706808287,"SDY112","SDY112"
504142,504175,0.103611500451701,"SDY112","SDY112"
504143,504175,0.0721619537794536,"SDY112","SDY112"
504144,504175,0.0641568290075227,"SDY112","SDY112"
504145,504175,0.0800502478946273,"SDY112","SDY112"
504146,504175,0.0995532968216331,"SDY112","SDY112"
504147,504175,0.0905065370109593,"SDY112","SDY112"
504148,504175,0.0631409514260468,"SDY112","SDY112"
504149,504175,0.0648884499162218,"SDY112","SDY112"
504150,504175,0.0941979209061346,"SDY112","SDY112"
504151,504175,0.130932148139731,"SDY112","SDY112"
504152,504175,0.129230492888854,"SDY112","SDY112"
504153,504175,0.0404663942021834,"SDY112","SDY112"
504154,504175,0.0989298134650511,"SDY112","SDY112"
504155,504175,0.153062466741936,"SDY112","SDY112"
504156,504175,0.0885794503675491,"SDY112","SDY112"
504158,504175,0.113435457682311,"SDY112","SDY112"
504159,504175,0.118485255144622,"SDY112","SDY112"
504160,504175,0.097688840453492,"SDY112","SDY112"
504161,504175,0.106230666997778,"SDY112","SDY112"
504162,504175,0.104495934678104,"SDY112","SDY112"
504164,504175,0.106109975437162,"SDY112","SDY112"
504167,504175,0.0622800130750523,"SDY112","SDY112"
504168,504175,0.0760459261340246,"SDY112","SDY112"
504170,504175,0.0892185897872214,"SDY112","SDY112"
504171,504175,0.0937257593666872,"SDY112","SDY112"
504172,504175,0.0523229737069465,"SDY112","SDY112"
504173,504175,0.0540004809320685,"SDY112","SDY112"
504174,504175,0.0930780997513437,"SDY112","SDY112"
504175,504175,0,"SDY112","SDY112"
511072,504175,0.293329935408103,"SDY305","SDY112"
511073,504175,0.185638485538625,"SDY305","SDY112"
511074,504175,0.234284573366217,"SDY305","SDY112"
511075,504175,0.196506657379885,"SDY305","SDY112"
511078,504175,0.181481924516379,"SDY305","SDY112"
511079,504175,0.222321220835456,"SDY305","SDY112"
511080,504175,0.214886834312627,"SDY305","SDY112"
511082,504175,0.168485106484463,"SDY305","SDY112"
511083,504175,0.169359123968374,"SDY305","SDY112"
511089,504175,0.245884880015823,"SDY305","SDY112"
511090,504175,0.166728060952807,"SDY305","SDY112"
511091,504175,0.167206694755006,"SDY305","SDY112"
511092,504175,0.238723713106212,"SDY305","SDY112"
511100,504175,0.313854498200754,"SDY472","SDY112"
511101,504175,0.212874418670546,"SDY472","SDY112"
511102,504175,0.242633450793314,"SDY472","SDY112"
511103,504175,0.211862139539703,"SDY472","SDY112"
511104,504175,0.21945087001902,"SDY472","SDY112"
511105,504175,0.210990305613619,"SDY472","SDY112"
511106,504175,0.208153252047529,"SDY472","SDY112"
511107,504175,0.202941139633271,"SDY472","SDY112"
511108,504175,0.205324285617701,"SDY472","SDY112"
511109,504175,0.205393399089833,"SDY472","SDY112"
511110,504175,0.16268485538519,"SDY472","SDY112"
511111,504175,0.195078801711996,"SDY472","SDY112"
511112,504175,0.106679560468523,"SDY472","SDY112"
511113,504175,0.183469277056617,"SDY472","SDY112"
511114,504175,0.143248887833613,"SDY472","SDY112"
511115,504175,0.138781869610577,"SDY472","SDY112"
511118,504175,0.147569723269085,"SDY472","SDY112"
511119,504175,0.142838443540664,"SDY472","SDY112"
511120,504175,0.150368841908172,"SDY472","SDY112"
511121,504175,0.152815515894777,"SDY472","SDY112"
511122,504175,0.139732751793193,"SDY472","SDY112"
521437,504175,0.184956767991731,"SDY478","SDY112"
521438,504175,0.316362019782601,"SDY478","SDY112"
521439,504175,0.26845384862778,"SDY478","SDY112"
521440,504175,0.213762311445451,"SDY478","SDY112"
521441,504175,0.257506023573015,"SDY478","SDY112"
521442,504175,0.262701890015334,"SDY478","SDY112"
521443,504175,0.189997664093499,"SDY478","SDY112"
521444,504175,0.164179537333498,"SDY478","SDY112"
521445,504175,0.19642569531228,"SDY478","SDY112"
521446,504175,0.216467767824692,"SDY478","SDY112"
521447,504175,0.200701549639925,"SDY478","SDY112"
521448,504175,0.182097200613136,"SDY478","SDY112"
521449,504175,0.179727116947875,"SDY478","SDY112"
521450,504175,0.150966586508777,"SDY478","SDY112"
521451,504175,0.174706774420032,"SDY478","SDY112"
521452,504175,0.16037477314216,"SDY478","SDY112"
521453,504175,0.188329537062132,"SDY478","SDY112"
521454,504175,0.149766478906066,"SDY478","SDY112"
521455,504175,0.243989797947164,"SDY478","SDY112"
521456,504175,0.279868589857813,"SDY478","SDY112"
521457,504175,0.237483268142827,"SDY478","SDY112"
521458,504175,0.256096809904724,"SDY478","SDY112"
521459,504175,0.18434678473449,"SDY478","SDY112"
521460,504175,0.218489761426345,"SDY478","SDY112"
521461,504175,0.174092081372787,"SDY478","SDY112"
521462,504175,0.198957858016331,"SDY478","SDY112"
521463,504175,0.245000835991252,"SDY478","SDY112"
521464,504175,0.151782824825286,"SDY478","SDY112"
521465,504175,0.228272969876257,"SDY478","SDY112"
521466,504175,0.160610343244983,"SDY478","SDY112"
521467,504175,0.122969233941624,"SDY478","SDY112"
521468,504175,0.198147415376468,"SDY478","SDY112"
521469,504175,0.238942066963161,"SDY478","SDY112"
521470,504175,0.177934691837216,"SDY478","SDY112"
521471,504175,0.28363173763106,"SDY478","SDY112"
521472,504175,0.294646287124896,"SDY478","SDY112"
521473,504175,0.198920492431189,"SDY478","SDY112"
521474,504175,0.270578657355853,"SDY478","SDY112"
521475,504175,0.300258306618271,"SDY478","SDY112"
521476,504175,0.230319218905081,"SDY478","SDY112"
521477,504175,0.292058131910469,"SDY478","SDY112"
521478,504175,0.213799266224837,"SDY478","SDY112"
521479,504175,0.24750504625452,"SDY478","SDY112"
521480,504175,0.26908670940708,"SDY478","SDY112"
521481,504175,0.244312935006009,"SDY478","SDY112"
521482,504175,0.242817313009968,"SDY478","SDY112"
521483,504175,0.235344899474962,"SDY478","SDY112"
521484,504175,0.198166622255483,"SDY478","SDY112"
521485,504175,0.190904062644751,"SDY478","SDY112"
521486,504175,0.172665835823515,"SDY478","SDY112"
521487,504175,0.210852616824726,"SDY478","SDY112"
521488,504175,0.187535696051969,"SDY478","SDY112"
521489,504175,0.179642831225774,"SDY478","SDY112"
521490,504175,0.214046068373574,"SDY478","SDY112"
521491,504175,0.224422205203926,"SDY478","SDY112"
521492,504175,0.228595685949707,"SDY478","SDY112"
521493,504175,0.225562512164299,"SDY478","SDY112"
521494,504175,0.237354888357148,"SDY478","SDY112"
521495,504175,0.223092554414642,"SDY478","SDY112"
521496,504175,0.189686813149892,"SDY478","SDY112"
521497,504175,0.160617049824398,"SDY478","SDY112"
521498,504175,0.196150626812115,"SDY478","SDY112"
521499,504175,0.174984769633819,"SDY478","SDY112"
521500,504175,0.179638753716261,"SDY478","SDY112"
521501,504175,0.209395278092055,"SDY478","SDY112"
521502,504175,0.176975271460588,"SDY478","SDY112"
521503,504175,0.149888085226027,"SDY478","SDY112"
521504,504175,0.232320374093607,"SDY478","SDY112"
521505,504175,0.235157139157932,"SDY478","SDY112"
521895,504175,0.247205656317149,"SDY515","SDY112"
521896,504175,0.107805016890404,"SDY515","SDY112"
521897,504175,0.186534905345513,"SDY515","SDY112"
521898,504175,0.164092469298336,"SDY515","SDY112"
521899,504175,0.119348335098393,"SDY515","SDY112"
521900,504175,0.126180700907262,"SDY515","SDY112"
521901,504175,0.237706601790561,"SDY515","SDY112"
521902,504175,0.156058600826594,"SDY515","SDY112"
521903,504175,0.195229223665509,"SDY515","SDY112"
521905,504175,0.156449419821538,"SDY515","SDY112"
521906,504175,0.178780545551897,"SDY515","SDY112"
521907,504175,0.255985350819662,"SDY515","SDY112"
521908,504175,0.202522760962243,"SDY515","SDY112"
521909,504175,0.23030180610474,"SDY515","SDY112"
521911,504175,0.212723847906283,"SDY515","SDY112"
521912,504175,0.143090188910906,"SDY515","SDY112"
521913,504175,0.172726538711618,"SDY515","SDY112"
521914,504175,0.147367609071114,"SDY515","SDY112"
521915,504175,0.23825210039222,"SDY515","SDY112"
521916,504175,0.13711470763156,"SDY515","SDY112"
521917,504175,0.189258708778129,"SDY515","SDY112"
521918,504175,0.19906764844923,"SDY515","SDY112"
521919,504175,0.217231472052445,"SDY515","SDY112"
521920,504175,0.143719843229342,"SDY515","SDY112"
521921,504175,0.143413451872983,"SDY515","SDY112"
521922,504175,0.173232637271218,"SDY515","SDY112"
521923,504175,0.153081485298858,"SDY515","SDY112"
521924,504175,0.214333519570775,"SDY515","SDY112"
521925,504175,0.189704961582469,"SDY515","SDY112"
521926,504175,0.21386167118184,"SDY515","SDY112"
521927,504175,0.221650702513178,"SDY515","SDY112"
521928,504175,0.154108490730135,"SDY515","SDY112"
521929,504175,0.170599346514917,"SDY515","SDY112"
521930,504175,0.167068123905053,"SDY515","SDY112"
521931,504175,0.146842741455252,"SDY515","SDY112"
521932,504175,0.125141233264217,"SDY515","SDY112"
521933,504175,0.157747374322342,"SDY515","SDY112"
521934,504175,0.196979973410503,"SDY515","SDY112"
521935,504175,0.131265127946579,"SDY515","SDY112"
521936,504175,0.19792201916268,"SDY515","SDY112"
521937,504175,0.170340847624018,"SDY515","SDY112"
521938,504175,0.137400136327892,"SDY515","SDY112"
521939,504175,0.170694029284463,"SDY515","SDY112"
521940,504175,0.167416174224828,"SDY515","SDY112"
521941,504175,0.151106607715054,"SDY515","SDY112"
521942,504175,0.1408177547672,"SDY515","SDY112"
521943,504175,0.148472904025366,"SDY515","SDY112"
521944,504175,0.120356267459082,"SDY515","SDY112"
521945,504175,0.155186444597108,"SDY515","SDY112"
521946,504175,0.16936027694819,"SDY515","SDY112"
521947,504175,0.116760792251251,"SDY515","SDY112"
521948,504175,0.189531391129951,"SDY515","SDY112"
521949,504175,0.152612635615347,"SDY515","SDY112"
521950,504175,0.163994998868633,"SDY515","SDY112"
521951,504175,0.172788629011328,"SDY515","SDY112"
521952,504175,0.150515105098084,"SDY515","SDY112"
521953,504175,0.169600059964324,"SDY515","SDY112"
521954,504175,0.125658061195883,"SDY515","SDY112"
521955,504175,0.127293769300079,"SDY515","SDY112"
521956,504175,0.208150227957585,"SDY515","SDY112"
521957,504175,0.141912416112629,"SDY515","SDY112"
521958,504175,0.159184757006783,"SDY515","SDY112"
521959,504175,0.183229331358573,"SDY515","SDY112"
521960,504175,0.197729937781356,"SDY515","SDY112"
521961,504175,0.124607012956824,"SDY515","SDY112"
521962,504175,0.133079869801192,"SDY515","SDY112"
521963,504175,0.207605255336601,"SDY515","SDY112"
521964,504175,0.108632970242335,"SDY515","SDY112"
521965,504175,0.129837755592904,"SDY515","SDY112"
521966,504175,0.101045016178584,"SDY515","SDY112"
521967,504175,0.134182669030722,"SDY515","SDY112"
521968,504175,0.170420043147277,"SDY515","SDY112"
521969,504175,0.175756199586113,"SDY515","SDY112"
521970,504175,0.203714657183575,"SDY515","SDY112"
521971,504175,0.193326460940537,"SDY515","SDY112"
521972,504175,0.180381985122875,"SDY515","SDY112"
521973,504175,0.167225642088439,"SDY515","SDY112"
521974,504175,0.231120845237372,"SDY515","SDY112"
521975,504175,0.255101906237219,"SDY515","SDY112"
455521,511072,0.103233018416285,"SDY113","SDY305"
455522,511072,0.138450395417754,"SDY113","SDY305"
455524,511072,0.129326193861793,"SDY113","SDY305"
455527,511072,0.138075366490513,"SDY113","SDY305"
455540,511072,0.167886930554123,"SDY113","SDY305"
455543,511072,0.10943923004972,"SDY113","SDY305"
455545,511072,0.145795270181049,"SDY113","SDY305"
455550,511072,0.166570822303914,"SDY113","SDY305"
455552,511072,0.180063142637416,"SDY113","SDY305"
455558,511072,0.245912526091117,"SDY113","SDY305"
455578,511072,0.21311534892364,"SDY113","SDY305"
455871,511072,0.272127252467033,"SDY311","SDY305"
455872,511072,0.275663598008493,"SDY311","SDY305"
455873,511072,0.28992384213513,"SDY311","SDY305"
455874,511072,0.304381854952417,"SDY311","SDY305"
455875,511072,0.314762724621639,"SDY311","SDY305"
455876,511072,0.330129667481704,"SDY311","SDY305"
455877,511072,0.298278511001,"SDY311","SDY305"
455878,511072,0.31063231098438,"SDY311","SDY305"
455879,511072,0.309322061076112,"SDY311","SDY305"
455880,511072,0.316436563878335,"SDY311","SDY305"
455881,511072,0.324848204137033,"SDY311","SDY305"
455882,511072,0.304476782643415,"SDY311","SDY305"
455886,511072,0.23498701615566,"SDY311","SDY305"
455887,511072,0.261778594984069,"SDY311","SDY305"
455888,511072,0.255857982738662,"SDY311","SDY305"
455889,511072,0.293070880207071,"SDY311","SDY305"
455890,511072,0.26706050224021,"SDY311","SDY305"
455891,511072,0.274985737675168,"SDY311","SDY305"
455892,511072,0.298315916557276,"SDY311","SDY305"
455893,511072,0.288577502449545,"SDY311","SDY305"
455894,511072,0.268700758090487,"SDY311","SDY305"
455895,511072,0.252352692775879,"SDY311","SDY305"
455896,511072,0.276795392834073,"SDY311","SDY305"
455897,511072,0.314416542988173,"SDY311","SDY305"
455898,511072,0.29710119014467,"SDY311","SDY305"
455899,511072,0.279579446657699,"SDY311","SDY305"
455900,511072,0.317342941311089,"SDY311","SDY305"
455902,511072,0.259078812296831,"SDY311","SDY305"
455903,511072,0.271162037555067,"SDY311","SDY305"
455904,511072,0.296657701067218,"SDY311","SDY305"
455905,511072,0.313018984808202,"SDY311","SDY305"
455906,511072,0.291652276972686,"SDY311","SDY305"
455907,511072,0.29754781240086,"SDY311","SDY305"
455908,511072,0.270575622313229,"SDY311","SDY305"
455909,511072,0.316378880488053,"SDY311","SDY305"
455910,511072,0.349277666853211,"SDY311","SDY305"
455911,511072,0.302127931647738,"SDY311","SDY305"
455912,511072,0.296534996544622,"SDY311","SDY305"
455913,511072,0.31911140888814,"SDY311","SDY305"
455914,511072,0.301545860557612,"SDY311","SDY305"
455915,511072,0.279433722184197,"SDY311","SDY305"
455916,511072,0.301842131868786,"SDY311","SDY305"
455919,511072,0.225376247573373,"SDY311","SDY305"
455920,511072,0.287323213118634,"SDY311","SDY305"
455921,511072,0.254659152036858,"SDY311","SDY305"
455922,511072,0.236109856056984,"SDY311","SDY305"
455923,511072,0.307056625966241,"SDY311","SDY305"
455924,511072,0.250740383326438,"SDY311","SDY305"
455925,511072,0.272652381131978,"SDY311","SDY305"
455926,511072,0.250050555543792,"SDY311","SDY305"
455927,511072,0.260945379397181,"SDY311","SDY305"
455928,511072,0.295925435339933,"SDY311","SDY305"
455929,511072,0.292088823330358,"SDY311","SDY305"
455930,511072,0.33854975520133,"SDY311","SDY305"
455931,511072,0.287327124747546,"SDY311","SDY305"
455932,511072,0.278435365738259,"SDY311","SDY305"
455933,511072,0.301949682072108,"SDY311","SDY305"
455934,511072,0.28255767314744,"SDY311","SDY305"
455936,511072,0.249937876946448,"SDY311","SDY305"
455937,511072,0.253581213253276,"SDY311","SDY305"
455938,511072,0.221281703521032,"SDY311","SDY305"
455939,511072,0.265175742732863,"SDY311","SDY305"
455940,511072,0.277248524181995,"SDY311","SDY305"
455941,511072,0.302067049747523,"SDY311","SDY305"
455942,511072,0.222874076522559,"SDY311","SDY305"
455943,511072,0.283288317830129,"SDY311","SDY305"
455944,511072,0.309288230079537,"SDY311","SDY305"
455945,511072,0.289998010539302,"SDY311","SDY305"
455946,511072,0.245378595801122,"SDY311","SDY305"
455947,511072,0.235429234869413,"SDY311","SDY305"
455948,511072,0.251769242844646,"SDY311","SDY305"
499681,511072,0.202996585725764,"SDY315","SDY305"
499682,511072,0.13146683140632,"SDY315","SDY305"
499683,511072,0.12595079148699,"SDY315","SDY305"
499684,511072,0.11454287264168,"SDY315","SDY305"
499685,511072,0.1656272116379,"SDY315","SDY305"
499686,511072,0.144391129866246,"SDY315","SDY305"
499687,511072,0.154000536346822,"SDY315","SDY305"
499688,511072,0.125077946676158,"SDY315","SDY305"
499689,511072,0.121576668747545,"SDY315","SDY305"
499690,511072,0.183783796098527,"SDY315","SDY305"
499691,511072,0.242046481722622,"SDY315","SDY305"
499692,511072,0.191186929880433,"SDY315","SDY305"
499693,511072,0.233886142577632,"SDY315","SDY305"
499694,511072,0.182286026414761,"SDY315","SDY305"
499695,511072,0.165976983350953,"SDY315","SDY305"
499696,511072,0.179160666002611,"SDY315","SDY305"
499697,511072,0.143997149110693,"SDY315","SDY305"
499698,511072,0.202291009224589,"SDY315","SDY305"
499699,511072,0.191104647660379,"SDY315","SDY305"
499700,511072,0.167655033042489,"SDY315","SDY305"
499701,511072,0.179381554633578,"SDY315","SDY305"
499702,511072,0.151950847627751,"SDY315","SDY305"
499703,511072,0.151350276916442,"SDY315","SDY305"
499704,511072,0.218988204300898,"SDY315","SDY305"
499705,511072,0.145141201795764,"SDY315","SDY305"
499706,511072,0.209840920445259,"SDY315","SDY305"
499707,511072,0.179834176592146,"SDY315","SDY305"
499708,511072,0.154072509395484,"SDY315","SDY305"
499709,511072,0.197301669490267,"SDY315","SDY305"
499710,511072,0.149851518782701,"SDY315","SDY305"
499711,511072,0.198879503013978,"SDY315","SDY305"
499712,511072,0.205250035328263,"SDY315","SDY305"
499713,511072,0.184701802254879,"SDY315","SDY305"
499714,511072,0.218195141934154,"SDY315","SDY305"
499715,511072,0.21946593759427,"SDY315","SDY305"
499716,511072,0.101157261157319,"SDY315","SDY305"
499717,511072,0.139805987961109,"SDY315","SDY305"
499718,511072,0.150152891782051,"SDY315","SDY305"
499719,511072,0.217003731706275,"SDY315","SDY305"
499720,511072,0.217621448185933,"SDY315","SDY305"
499721,511072,0.161137347428454,"SDY315","SDY305"
499722,511072,0.160326457110692,"SDY315","SDY305"
499723,511072,0.203358987388472,"SDY315","SDY305"
499724,511072,0.155515646511151,"SDY315","SDY305"
499725,511072,0.166052213969653,"SDY315","SDY305"
499726,511072,0.165381455458992,"SDY315","SDY305"
499727,511072,0.258602526851044,"SDY315","SDY305"
499728,511072,0.207949064100199,"SDY315","SDY305"
499729,511072,0.244424305975502,"SDY315","SDY305"
499730,511072,0.222551991384457,"SDY315","SDY305"
499731,511072,0.219189966601205,"SDY315","SDY305"
499732,511072,0.232678721570131,"SDY315","SDY305"
499733,511072,0.219000705405481,"SDY315","SDY305"
499734,511072,0.161742741818617,"SDY315","SDY305"
499735,511072,0.17107435043082,"SDY315","SDY305"
499736,511072,0.191390907144154,"SDY315","SDY305"
499737,511072,0.101587633780887,"SDY315","SDY305"
499738,511072,0.136331541151315,"SDY315","SDY305"
499739,511072,0.140210309141024,"SDY315","SDY305"
499740,511072,0.134583216939871,"SDY315","SDY305"
499742,511072,0.124120706443207,"SDY315","SDY305"
499744,511072,0.147100048765116,"SDY315","SDY305"
499745,511072,0.146581420506485,"SDY315","SDY305"
499746,511072,0.135442934089228,"SDY315","SDY305"
499747,511072,0.128748542113316,"SDY315","SDY305"
499748,511072,0.170041061668941,"SDY315","SDY305"
499749,511072,0.151193616346808,"SDY315","SDY305"
504089,511072,0.227934115022729,"SDY112","SDY305"
504091,511072,0.21440536176944,"SDY112","SDY305"
504092,511072,0.258435007687708,"SDY112","SDY305"
504093,511072,0.248283368829834,"SDY112","SDY305"
504094,511072,0.278437482038078,"SDY112","SDY305"
504095,511072,0.263271138934274,"SDY112","SDY305"
504096,511072,0.249727536171939,"SDY112","SDY305"
504097,511072,0.289824397867688,"SDY112","SDY305"
504098,511072,0.269331123208448,"SDY112","SDY305"
504099,511072,0.285157293274628,"SDY112","SDY305"
504100,511072,0.2079040590325,"SDY112","SDY305"
504101,511072,0.217289421185504,"SDY112","SDY305"
504102,511072,0.251952523244466,"SDY112","SDY305"
504103,511072,0.275952968925046,"SDY112","SDY305"
504104,511072,0.251526617065748,"SDY112","SDY305"
504105,511072,0.252150719628516,"SDY112","SDY305"
504106,511072,0.319444999956775,"SDY112","SDY305"
504107,511072,0.245355576759313,"SDY112","SDY305"
504108,511072,0.255633017814811,"SDY112","SDY305"
504109,511072,0.193112387705346,"SDY112","SDY305"
504110,511072,0.25181362849406,"SDY112","SDY305"
504111,511072,0.264340230298517,"SDY112","SDY305"
504112,511072,0.215084204899054,"SDY112","SDY305"
504113,511072,0.239924682366705,"SDY112","SDY305"
504114,511072,0.288849998668777,"SDY112","SDY305"
504115,511072,0.236957287467484,"SDY112","SDY305"
504116,511072,0.280511879557607,"SDY112","SDY305"
504117,511072,0.251026903201102,"SDY112","SDY305"
504118,511072,0.246703133549107,"SDY112","SDY305"
504119,511072,0.243219792057265,"SDY112","SDY305"
504120,511072,0.234944203266302,"SDY112","SDY305"
504121,511072,0.281579696015336,"SDY112","SDY305"
504122,511072,0.239196677237027,"SDY112","SDY305"
504123,511072,0.262783355497632,"SDY112","SDY305"
504124,511072,0.273600439934952,"SDY112","SDY305"
504125,511072,0.256108313856208,"SDY112","SDY305"
504126,511072,0.279834270227186,"SDY112","SDY305"
504127,511072,0.245882054212744,"SDY112","SDY305"
504128,511072,0.292236687819017,"SDY112","SDY305"
504129,511072,0.273756246368494,"SDY112","SDY305"
504130,511072,0.281308059980883,"SDY112","SDY305"
504131,511072,0.284351639769926,"SDY112","SDY305"
504132,511072,0.284349533707343,"SDY112","SDY305"
504133,511072,0.227478170194676,"SDY112","SDY305"
504134,511072,0.272237936348165,"SDY112","SDY305"
504135,511072,0.262071270628636,"SDY112","SDY305"
504136,511072,0.287426588066436,"SDY112","SDY305"
504137,511072,0.273760098950173,"SDY112","SDY305"
504138,511072,0.297243527041071,"SDY112","SDY305"
504139,511072,0.283175425012225,"SDY112","SDY305"
504140,511072,0.297007069467696,"SDY112","SDY305"
504141,511072,0.244854940795488,"SDY112","SDY305"
504142,511072,0.273957138133721,"SDY112","SDY305"
504143,511072,0.250632980245317,"SDY112","SDY305"
504144,511072,0.267837788013538,"SDY112","SDY305"
504145,511072,0.286207953277859,"SDY112","SDY305"
504146,511072,0.266693766921538,"SDY112","SDY305"
504147,511072,0.300549121662038,"SDY112","SDY305"
504148,511072,0.29540402760292,"SDY112","SDY305"
504149,511072,0.261017617787072,"SDY112","SDY305"
504150,511072,0.311432799041284,"SDY112","SDY305"
504151,511072,0.203490452587242,"SDY112","SDY305"
504152,511072,0.213578732342508,"SDY112","SDY305"
504153,511072,0.283188399331294,"SDY112","SDY305"
504154,511072,0.301861654006616,"SDY112","SDY305"
504155,511072,0.248519218412628,"SDY112","SDY305"
504156,511072,0.313647521971147,"SDY112","SDY305"
504158,511072,0.237424370972338,"SDY112","SDY305"
504159,511072,0.216646035194615,"SDY112","SDY305"
504160,511072,0.314133140624436,"SDY112","SDY305"
504161,511072,0.230473105156803,"SDY112","SDY305"
504162,511072,0.241911519320092,"SDY112","SDY305"
504164,511072,0.279009944391621,"SDY112","SDY305"
504167,511072,0.269171653562059,"SDY112","SDY305"
504168,511072,0.277471582599986,"SDY112","SDY305"
504170,511072,0.267448517377377,"SDY112","SDY305"
504171,511072,0.307317856069744,"SDY112","SDY305"
504172,511072,0.275136409824642,"SDY112","SDY305"
504173,511072,0.28825482432687,"SDY112","SDY305"
504174,511072,0.286492925910427,"SDY112","SDY305"
504175,511072,0.293329935408103,"SDY112","SDY305"
511072,511072,0,"SDY305","SDY305"
511073,511072,0.178158899272801,"SDY305","SDY305"
511074,511072,0.099446149844516,"SDY305","SDY305"
511075,511072,0.143957549210147,"SDY305","SDY305"
511078,511072,0.159382069430037,"SDY305","SDY305"
511079,511072,0.121560463347747,"SDY305","SDY305"
511080,511072,0.141820340083077,"SDY305","SDY305"
511082,511072,0.198538948952297,"SDY305","SDY305"
511083,511072,0.170096278029028,"SDY305","SDY305"
511089,511072,0.124495474222942,"SDY305","SDY305"
511090,511072,0.158830365448734,"SDY305","SDY305"
511091,511072,0.160957557896138,"SDY305","SDY305"
511092,511072,0.168595876854441,"SDY305","SDY305"
511100,511072,0.146151013124554,"SDY472","SDY305"
511101,511072,0.15185231084853,"SDY472","SDY305"
511102,511072,0.13776560301417,"SDY472","SDY305"
511103,511072,0.153786490463238,"SDY472","SDY305"
511104,511072,0.126275527094227,"SDY472","SDY305"
511105,511072,0.13248648178916,"SDY472","SDY305"
511106,511072,0.153339971712879,"SDY472","SDY305"
511107,511072,0.149134543480284,"SDY472","SDY305"
511108,511072,0.176539186174315,"SDY472","SDY305"
511109,511072,0.199183781478087,"SDY472","SDY305"
511110,511072,0.183320381563716,"SDY472","SDY305"
511111,511072,0.151264024028222,"SDY472","SDY305"
511112,511072,0.238907027745335,"SDY472","SDY305"
511113,511072,0.17320462470965,"SDY472","SDY305"
511114,511072,0.197699272957455,"SDY472","SDY305"
511115,511072,0.20243617773956,"SDY472","SDY305"
511118,511072,0.194741927710891,"SDY472","SDY305"
511119,511072,0.20183824646202,"SDY472","SDY305"
511120,511072,0.209492242029899,"SDY472","SDY305"
511121,511072,0.217476637159079,"SDY472","SDY305"
511122,511072,0.20216761258166,"SDY472","SDY305"
521437,511072,0.202926718434402,"SDY478","SDY305"
521438,511072,0.167884680641162,"SDY478","SDY305"
521439,511072,0.141359736795232,"SDY478","SDY305"
521440,511072,0.194277336681167,"SDY478","SDY305"
521441,511072,0.167899743113085,"SDY478","SDY305"
521442,511072,0.205127941175116,"SDY478","SDY305"
521443,511072,0.177013552156722,"SDY478","SDY305"
521444,511072,0.194039439011285,"SDY478","SDY305"
521445,511072,0.175900504641626,"SDY478","SDY305"
521446,511072,0.198886012003377,"SDY478","SDY305"
521447,511072,0.269897243913871,"SDY478","SDY305"
521448,511072,0.212410010577668,"SDY478","SDY305"
521449,511072,0.243630647293039,"SDY478","SDY305"
521450,511072,0.219651732310212,"SDY478","SDY305"
521451,511072,0.238287518247083,"SDY478","SDY305"
521452,511072,0.218227093581557,"SDY478","SDY305"
521453,511072,0.197735475403203,"SDY478","SDY305"
521454,511072,0.253430281768692,"SDY478","SDY305"
521455,511072,0.232132589975301,"SDY478","SDY305"
521456,511072,0.189928042930079,"SDY478","SDY305"
521457,511072,0.19350586852201,"SDY478","SDY305"
521458,511072,0.168956427654574,"SDY478","SDY305"
521459,511072,0.17625460867004,"SDY478","SDY305"
521460,511072,0.160270207467134,"SDY478","SDY305"
521461,511072,0.19565526311811,"SDY478","SDY305"
521462,511072,0.198683168262077,"SDY478","SDY305"
521463,511072,0.161250541379201,"SDY478","SDY305"
521464,511072,0.258879541668605,"SDY478","SDY305"
521465,511072,0.155952293509204,"SDY478","SDY305"
521466,511072,0.218432667989362,"SDY478","SDY305"
521467,511072,0.210469585083331,"SDY478","SDY305"
521468,511072,0.178176001307918,"SDY478","SDY305"
521469,511072,0.217067896150605,"SDY478","SDY305"
521470,511072,0.204313338715584,"SDY478","SDY305"
521471,511072,0.152084557731641,"SDY478","SDY305"
521472,511072,0.136912625961258,"SDY478","SDY305"
521473,511072,0.146644041996133,"SDY478","SDY305"
521474,511072,0.184662045717363,"SDY478","SDY305"
521475,511072,0.217455515640017,"SDY478","SDY305"
521476,511072,0.219758924164094,"SDY478","SDY305"
521477,511072,0.182099543919187,"SDY478","SDY305"
521478,511072,0.148898390078579,"SDY478","SDY305"
521479,511072,0.167881649874781,"SDY478","SDY305"
521480,511072,0.158339726104159,"SDY478","SDY305"
521481,511072,0.150820237406086,"SDY478","SDY305"
521482,511072,0.238288860746194,"SDY478","SDY305"
521483,511072,0.183872885859149,"SDY478","SDY305"
521484,511072,0.20918584874642,"SDY478","SDY305"
521485,511072,0.165157636893587,"SDY478","SDY305"
521486,511072,0.201609131114292,"SDY478","SDY305"
521487,511072,0.141685958552546,"SDY478","SDY305"
521488,511072,0.161237003884498,"SDY478","SDY305"
521489,511072,0.229059101403894,"SDY478","SDY305"
521490,511072,0.200228767407973,"SDY478","SDY305"
521491,511072,0.156748217191821,"SDY478","SDY305"
521492,511072,0.164594251907023,"SDY478","SDY305"
521493,511072,0.195718236891748,"SDY478","SDY305"
521494,511072,0.193474073975316,"SDY478","SDY305"
